2012 04 12 10 57 30	1334242650479	board	431	607
2012 04 12 10 57 30	1334242650487	board	432	608
2012 04 12 10 57 30	1334242650495	board	433	608
2012 04 12 10 57 30	1334242650503	board	433	609
2012 04 12 10 57 30	1334242650521	board	434	609
2012 04 12 10 57 30	1334242650544	board	435	610
2012 04 12 10 57 30	1334242650551	board	435	611
2012 04 12 10 57 30	1334242650639	board games	425	625
2012 04 12 10 57 30	1334242650649	board games	423	627
2012 04 12 10 57 30	1334242650661	board games	421	628
2012 04 12 10 57 30	1334242650663	board games	419	630
2012 04 12 10 57 30	1334242650671	board games	417	631
2012 04 12 10 57 30	1334242650680	board games	416	631
2012 04 12 10 57 30	1334242650687	board games	415	632
2012 04 12 10 57 30	1334242650695	board games	413	633
2012 04 12 10 57 30	1334242650703	board games	412	634
2012 04 12 10 57 30	1334242650711	board games	410	635
2012 04 12 10 57 30	1334242650719	board games	408	635
2012 04 12 10 57 30	1334242650727	board games	406	636
2012 04 12 10 57 30	1334242650735	board games	405	637
2012 04 12 10 57 30	1334242650744	board games	404	638
2012 04 12 10 57 30	1334242650752	board games	403	639
2012 04 12 10 57 30	1334242650759	board games	402	639
2012 04 12 10 57 30	1334242650783	board games	401	639
2012 04 12 10 57 30	1334242650800	board games	400	639
2012 04 12 10 57 30	1334242650807	board games	400	640
2012 04 12 10 57 30	1334242650999	board games	399	640
2012 04 12 10 57 31	1334242651007	board games	398	641
2012 04 12 10 57 31	1334242651015	board games	396	643
2012 04 12 10 57 31	1334242651023	board games	394	644
2012 04 12 10 57 31	1334242651031	board games	391	646
2012 04 12 10 57 31	1334242651112	frozen yogurt	350	687
2012 04 12 10 57 31	1334242651119	frozen yogurt	347	690
2012 04 12 10 57 31	1334242651127	frozen yogurt	346	692
2012 04 12 10 57 31	1334242651135	frozen yogurt	345	693
2012 04 12 10 57 31	1334242651143	frozen yogurt	345	694
2012 04 12 10 57 31	1334242651159	frozen yogurt	344	695
2012 04 12 10 57 31	1334242651328	frozen yogurt	344	696
2012 04 12 10 57 31	1334242651343	frozen yogurt	343	696
2012 04 12 10 57 31	1334242651351	frozen yogurt	343	697
2012 04 12 10 57 31	1334242651375	frozen yogurt	342	698
2012 04 12 10 57 31	1334242651383	frozen yogurt	341	698
2012 04 12 10 57 31	1334242651391	frozen yogurt	340	699
2012 04 12 10 57 31	1334242651399	frozen yogurt	339	699
2012 04 12 10 57 31	1334242651407	frozen yogurt	338	700
2012 04 12 10 57 31	1334242651415	frozen yogurt	337	700
2012 04 12 10 57 31	1334242651423	frozen yogurt	336	701
2012 04 12 10 57 31	1334242651432	frozen yogurt	335	701
2012 04 12 10 57 31	1334242651440	frozen yogurt	334	701
2012 04 12 10 57 31	1334242651447	frozen yogurt	332	701
2012 04 12 10 57 31	1334242651456	frozen yogurt	331	702
2012 04 12 10 57 31	1334242651463	frozen yogurt	330	702
2012 04 12 10 57 31	1334242651471	frozen yogurt	329	702
2012 04 12 10 57 31	1334242651480	frozen yogurt	327	702
2012 04 12 10 57 31	1334242651487	frozen yogurt	325	702
2012 04 12 10 57 31	1334242651495	frozen yogurt	323	702
2012 04 12 10 57 31	1334242651503	frozen yogurt	322	702
2012 04 12 10 57 31	1334242651511	frozen yogurt	321	701
2012 04 12 10 57 31	1334242651519	frozen yogurt	320	701
2012 04 12 10 57 31	1334242651527	frozen yogurt	318	700
2012 04 12 10 57 31	1334242651536	frozen yogurt	316	698
2012 04 12 10 57 31	1334242651543	frozen yogurt	314	697
2012 04 12 10 57 31	1334242651551	frozen yogurt	312	695
2012 04 12 10 57 31	1334242651559	frozen yogurt	310	693
2012 04 12 10 57 31	1334242651567	frozen yogurt	308	691
2012 04 12 10 57 31	1334242651575	frozen yogurt	307	689
2012 04 12 10 57 31	1334242651583	frozen yogurt	305	686
2012 04 12 10 57 31	1334242651591	yogurt	304	684
2012 04 12 10 57 31	1334242651599	yogurt	303	681
2012 04 12 10 57 31	1334242651607	yogurt	302	679
2012 04 12 10 57 31	1334242651615	yogurt	300	676
2012 04 12 10 57 31	1334242651623	yogurt	299	672
2012 04 12 10 57 31	1334242651631	yogurt	297	669
2012 04 12 10 57 32	1334242652023	yogurt	298	671
2012 04 12 10 57 32	1334242652031	yogurt	303	681
2012 04 12 10 57 32	1334242652039	frozen yogurt	308	690
2012 04 12 10 57 32	1334242652047	frozen yogurt	313	698
2012 04 12 10 57 32	1334242652055	powder	315	705
2012 04 12 10 57 32	1334242652063	powder	318	709
2012 04 12 10 57 32	1334242652071	powder	320	712
2012 04 12 10 57 32	1334242652079	powder	321	713
2012 04 12 10 57 32	1334242652087	powder	321	714
2012 04 12 10 57 32	1334242652095	powder	322	714
2012 04 12 10 57 32	1334242652143	powder	323	715
2012 04 12 10 57 32	1334242652151	powder	323	716
2012 04 12 10 57 32	1334242652159	powder	324	716
2012 04 12 10 57 32	1334242652167	powder	325	717
2012 04 12 10 57 32	1334242652175	almond	327	718
2012 04 12 10 57 32	1334242652183	almond	328	719
2012 04 12 10 57 32	1334242652191	almond	329	720
2012 04 12 10 57 32	1334242652198	almond	330	720
2012 04 12 10 57 32	1334242652207	almond	331	721
2012 04 12 10 57 32	1334242652263	almond	332	721
2012 04 12 10 57 32	1334242652271	almond	332	720
2012 04 12 10 57 32	1334242652279	almond	333	719
2012 04 12 10 57 32	1334242652287	powder	334	717
2012 04 12 10 57 32	1334242652295	powder	336	715
2012 04 12 10 57 32	1334242652303	powder	337	713
2012 04 12 10 57 32	1334242652311	powder	338	712
2012 04 12 10 57 32	1334242652319	powder	339	710
2012 04 12 10 57 32	1334242652328	powder	340	709
2012 04 12 10 57 32	1334242652336	powder	340	708
2012 04 12 10 57 32	1334242652343	powder	341	707
2012 04 12 10 57 32	1334242652351	powder	341	706
2012 04 12 10 57 32	1334242652359	powder	341	705
2012 04 12 10 57 32	1334242652367	powder	341	704
2012 04 12 10 57 32	1334242652375	powder	341	703
2012 04 12 10 57 32	1334242652383	frozen yogurt	341	702
2012 04 12 10 57 32	1334242652391	frozen yogurt	341	701
2012 04 12 10 57 32	1334242652399	frozen yogurt	341	700
2012 04 12 10 57 32	1334242652407	frozen yogurt	340	700
2012 04 12 10 57 32	1334242652415	frozen yogurt	340	699
2012 04 12 10 57 32	1334242652429	frozen yogurt	339	699
2012 04 12 10 57 32	1334242652431	frozen yogurt	339	698
2012 04 12 10 57 32	1334242652447	frozen yogurt	338	698
2012 04 12 10 57 32	1334242652457	frozen yogurt	338	697
2012 04 12 10 57 32	1334242652471	frozen yogurt	337	697
2012 04 12 10 57 32	1334242652495	frozen yogurt	336	697
2012 04 12 10 57 32	1334242652503	frozen yogurt	335	697
2012 04 12 10 57 32	1334242652519	frozen yogurt	334	697
2012 04 12 10 57 32	1334242652529	frozen yogurt	333	697
2012 04 12 10 57 32	1334242652543	frozen yogurt	332	697
2012 04 12 10 57 32	1334242652551	frozen yogurt	331	697
2012 04 12 10 57 32	1334242652575	frozen yogurt	330	697
2012 04 12 10 57 32	1334242652583	frozen yogurt	330	696
2012 04 12 10 57 32	1334242652591	frozen yogurt	329	696
2012 04 12 10 57 32	1334242652599	frozen yogurt	329	695
2012 04 12 10 57 32	1334242652607	frozen yogurt	328	694
2012 04 12 10 57 32	1334242652623	frozen yogurt	327	693
2012 04 12 10 57 32	1334242652632	frozen yogurt	327	692
2012 04 12 10 57 32	1334242652640	frozen yogurt	326	692
2012 04 12 10 57 32	1334242652647	frozen yogurt	326	691
2012 04 12 10 57 33	1334242653264	frozen yogurt	326	690
2012 04 12 10 57 33	1334242653271	frozen yogurt	326	688
2012 04 12 10 57 33	1334242653279	frozen yogurt	325	686
2012 04 12 10 57 33	1334242653287	yogurt	325	684
2012 04 12 10 57 33	1334242653295	yogurt	325	681
2012 04 12 10 57 33	1334242653303	yogurt	325	678
2012 04 12 10 57 33	1334242653311	yogurt	325	674
2012 04 12 10 57 33	1334242653321	yogurt	325	669
2012 04 12 10 57 33	1334242653343	board games	327	632
2012 04 12 10 57 33	1334242653359	service	331	591
2012 04 12 10 57 33	1334242653375	students	338	543
2012 04 12 10 57 33	1334242653415	cup	344	410
2012 04 12 10 57 33	1334242653439	punch	344	343
2012 04 12 10 57 33	1334242653455	seattle	344	300
2012 04 12 10 57 33	1334242653495	wonder	344	220
2012 04 12 10 57 33	1334242653504	thing	344	211
2012 04 12 10 57 33	1334242653511	thing	344	203
2012 04 12 10 57 33	1334242653519	thing	344	198
2012 04 12 10 57 33	1334242653527	thing	344	197
2012 04 12 10 57 33	1334242653736	teas	344	196
2012 04 12 10 57 33	1334242653743	teas	344	194
2012 04 12 10 57 33	1334242653751	teas	344	192
2012 04 12 10 57 33	1334242653759	teas	345	190
2012 04 12 10 57 33	1334242653767	teas	346	189
2012 04 12 10 57 33	1334242653775	teas	346	187
2012 04 12 10 57 33	1334242653783	teas	347	186
2012 04 12 10 57 33	1334242653792	teas	347	185
2012 04 12 10 57 33	1334242653800	teas	348	184
2012 04 12 10 57 33	1334242653807	teas	348	183
2012 04 12 10 57 33	1334242653815	teas	349	182
2012 04 12 10 57 33	1334242653823	teas	350	180
2012 04 12 10 57 33	1334242653831	teas	350	178
2012 04 12 10 57 33	1334242653839	teas	352	176
2012 04 12 10 57 33	1334242653847	teas	352	174
2012 04 12 10 57 33	1334242653903	milk	360	158
2012 04 12 10 57 33	1334242653911	milk	361	156
2012 04 12 10 57 33	1334242653919	milk	362	155
2012 04 12 10 57 33	1334242653927	milk	362	154
2012 04 12 10 57 33	1334242653935	milk	362	153
2012 04 12 10 57 33	1334242653943	milk	363	152
2012 04 12 10 57 33	1334242653959	milk	363	151
2012 04 12 10 57 33	1334242653967	milk	363	150
2012 04 12 10 57 33	1334242653975	milk	363	149
2012 04 12 10 57 33	1334242653983	milk	364	149
2012 04 12 10 57 33	1334242653992	milk	364	148
2012 04 12 10 57 34	1334242654000	milk	364	147
2012 04 12 10 57 34	1334242654008	milk	364	146
2012 04 12 10 57 34	1334242654019	milk	364	144
2012 04 12 10 57 34	1334242654023	milk	364	143
2012 04 12 10 57 34	1334242654031	milk	364	142
2012 04 12 10 57 34	1334242654048	milk	364	141
2012 04 12 10 57 34	1334242654071	boba	364	140
2012 04 12 10 57 34	1334242654376	milk	364	141
2012 04 12 10 57 34	1334242654383	milk	362	143
2012 04 12 10 57 34	1334242654391	milk	358	148
2012 04 12 10 57 34	1334242654399	milk	353	154
2012 04 12 10 57 34	1334242654407	milk	349	158
2012 04 12 10 57 34	1334242654864	milk	350	160
2012 04 12 10 57 35	1334242655048	milk	351	159
2012 04 12 10 57 35	1334242655055	milk	351	158
2012 04 12 10 57 35	1334242655063	milk	352	156
2012 04 12 10 57 35	1334242655071	milk	352	155
2012 04 12 10 57 35	1334242655080	milk	353	154
2012 04 12 10 57 35	1334242655095	milk	353	153
2012 04 12 10 57 36	1334242656503	jellies	395	203
2012 04 12 10 57 36	1334242656511	jellies	396	209
2012 04 12 10 57 36	1334242656519	jellies	398	216
2012 04 12 10 57 36	1334242656527	apple	400	224
2012 04 12 10 57 36	1334242656655	bubble tea	446	402
2012 04 12 10 57 36	1334242656664	bubble tea	448	418
2012 04 12 10 58 14	1334242694623	frozen yogurt	373	701
2012 04 12 10 58 14	1334242694631	frozen yogurt	373	698
2012 04 12 10 58 14	1334242694639	frozen yogurt	372	695
2012 04 12 10 58 14	1334242694647	frozen yogurt	371	693
2012 04 12 10 58 14	1334242694655	frozen yogurt	371	691
2012 04 12 10 58 14	1334242694663	frozen yogurt	370	689
2012 04 12 10 58 14	1334242694671	frozen yogurt	370	688
2012 04 12 10 58 14	1334242694679	frozen yogurt	369	687
2012 04 12 10 58 14	1334242694687	frozen yogurt	369	686
2012 04 12 10 58 14	1334242694743	board games	369	643
2012 04 12 10 58 14	1334242694751	board games	369	629
2012 04 12 10 58 14	1334242694775	service	363	595
2012 04 12 10 58 14	1334242694783	service	359	587
2012 04 12 10 58 14	1334242694791	service	358	580
2012 04 12 10 58 14	1334242694847	people	379	493
2012 04 12 10 58 14	1334242694887	bubble tea	455	416
2012 04 12 10 58 14	1334242694897	bubble tea	466	407
2012 04 12 10 58 14	1334242694904	bubble tea	476	399
2012 04 12 10 58 14	1334242694911	bubble tea	485	392
2012 04 12 10 58 15	1334242695271	bubble	479	141
2012 04 12 10 58 15	1334242695279	bubble	472	138
2012 04 12 10 58 15	1334242695287	bubble	465	137
2012 04 12 10 58 15	1334242695295	bubble	457	135
2012 04 12 10 58 15	1334242695303	bubble	447	134
2012 04 12 10 58 15	1334242695311	bubble	434	134
2012 04 12 10 58 15	1334242695319	bubble	420	134
2012 04 12 10 58 15	1334242695327	bubble	405	136
2012 04 12 10 58 15	1334242695335	bubble	389	138
2012 04 12 10 58 15	1334242695343	boba	373	140
2012 04 12 10 58 15	1334242695351	milk	358	142
2012 04 12 10 58 15	1334242695359	milk	344	144
2012 04 12 10 58 15	1334242695367	milk	329	146
2012 04 12 10 58 15	1334242695376	texture	316	146
2012 04 12 10 58 15	1334242695384	texture	304	146
2012 04 12 10 58 15	1334242695391	texture	293	146
2012 04 12 10 58 15	1334242695399	texture	284	146
2012 04 12 10 58 15	1334242695407	texture	276	144
2012 04 12 10 58 15	1334242695415	years	270	144
2012 04 12 10 58 15	1334242695423	years	263	143
2012 04 12 10 58 15	1334242695431	years	259	143
2012 04 12 10 58 15	1334242695439	years	256	141
2012 04 12 10 58 15	1334242695447	years	254	141
2012 04 12 10 58 15	1334242695455	years	252	140
2012 04 12 10 58 15	1334242695463	years	250	140
2012 04 12 10 58 15	1334242695471	years	248	140
2012 04 12 10 58 15	1334242695480	years	247	140
2012 04 12 10 58 15	1334242695488	years	246	140
2012 04 12 10 58 15	1334242695495	years	245	139
2012 04 12 10 58 15	1334242695503	years	244	139
2012 04 12 10 58 15	1334242695511	years	243	139
2012 04 12 10 58 15	1334242695519	years	242	139
2012 04 12 10 58 15	1334242695527	years	241	139
2012 04 12 10 58 15	1334242695559	years	240	139
2012 04 12 10 58 15	1334242695584	years	240	140
2012 04 12 10 58 15	1334242695591	years	240	141
2012 04 12 10 58 15	1334242695607	years	240	142
2012 04 12 10 58 15	1334242695615	years	240	143
2012 04 12 10 58 15	1334242695623	years	240	144
2012 04 12 10 58 15	1334242695631	years	241	145
2012 04 12 10 58 15	1334242695639	years	241	146
2012 04 12 10 58 15	1334242695647	years	242	147
2012 04 12 10 58 15	1334242695655	years	243	148
2012 04 12 10 58 15	1334242695688	strawberry	248	154
2012 04 12 10 58 15	1334242695696	strawberry	250	156
2012 04 12 10 58 15	1334242695703	strawberry	251	157
2012 04 12 10 58 15	1334242695714	strawberry	252	158
2012 04 12 10 58 15	1334242695719	strawberry	254	159
2012 04 12 10 58 15	1334242695727	strawberry	255	161
2012 04 12 10 58 15	1334242695735	strawberry	256	162
2012 04 12 10 58 15	1334242695743	strawberry	258	164
2012 04 12 10 58 15	1334242695753	strawberry	260	165
2012 04 12 10 58 15	1334242695759	strawberry	261	167
2012 04 12 10 58 15	1334242695769	strawberry	263	168
2012 04 12 10 58 15	1334242695775	strawberry	264	170
2012 04 12 10 58 15	1334242695831	wow	276	183
2012 04 12 10 58 15	1334242695839	wow	279	184
2012 04 12 10 58 15	1334242695847	friend	280	186
2012 04 12 10 58 15	1334242695855	friend	282	188
2012 04 12 10 58 15	1334242695863	friend	285	191
2012 04 12 10 58 15	1334242695871	friend	288	193
2012 04 12 10 58 15	1334242695879	friend	291	195
2012 04 12 10 58 15	1334242695887	friend	294	198
2012 04 12 10 58 15	1334242695911	wonder	305	207
2012 04 12 10 58 15	1334242695919	wonder	310	211
2012 04 12 10 58 15	1334242695927	wonder	315	215
2012 04 12 10 58 15	1334242695935	wonder	320	219
2012 04 12 10 58 15	1334242695943	wonder	326	223
2012 04 12 10 58 16	1334242696711	cup	339	405
2012 04 12 10 58 16	1334242696719	cup	337	406
2012 04 12 10 58 16	1334242696727	cup	335	407
2012 04 12 10 58 16	1334242696735	cup	334	409
2012 04 12 10 58 16	1334242696743	cup	332	411
2012 04 12 10 58 16	1334242696751	cup	331	414
2012 04 12 10 58 16	1334242696759	cup	330	418
2012 04 12 10 58 17	1334242697079	games	391	566
2012 04 12 10 58 17	1334242697087	games	391	567
2012 04 12 10 58 17	1334242697095	games	392	568
2012 04 12 10 58 17	1334242697103	games	392	569
2012 04 12 10 58 17	1334242697119	games	393	570
2012 04 12 10 58 17	1334242697127	games	393	571
2012 04 12 10 58 17	1334242697135	games	393	572
2012 04 12 10 58 17	1334242697143	games	394	573
2012 04 12 10 58 17	1334242697151	games	395	574
2012 04 12 10 58 17	1334242697159	games	395	575
2012 04 12 10 58 17	1334242697167	games	396	576
2012 04 12 10 58 17	1334242697175	games	397	576
2012 04 12 10 58 17	1334242697184	games	397	577
2012 04 12 10 58 17	1334242697199	games	397	578
2012 04 12 10 58 17	1334242697207	games	397	579
2012 04 12 10 58 17	1334242697231	games	398	580
2012 04 12 10 58 17	1334242697239	games	398	581
2012 04 12 10 58 17	1334242697247	games	399	582
2012 04 12 10 58 17	1334242697255	games	399	583
2012 04 12 10 58 17	1334242697263	games	400	584
2012 04 12 10 58 17	1334242697271	games	401	586
2012 04 12 10 58 17	1334242697279	games	402	587
2012 04 12 10 58 17	1334242697311	board	406	593
2012 04 12 10 58 17	1334242697319	board	407	594
2012 04 12 10 58 17	1334242697335	board	408	595
2012 04 12 10 58 17	1334242697343	board	409	596
2012 04 12 10 58 17	1334242697351	board	409	597
2012 04 12 10 58 17	1334242697359	board	410	597
2012 04 12 10 58 17	1334242697367	board	411	598
2012 04 12 10 58 17	1334242697375	board	411	599
2012 04 12 10 58 17	1334242697383	board	413	600
2012 04 12 10 58 17	1334242697392	board	414	602
2012 04 12 10 58 17	1334242697400	board	415	603
2012 04 12 10 58 17	1334242697412	board	416	604
2012 04 12 10 58 17	1334242697415	board	417	605
2012 04 12 10 58 17	1334242697423	board	419	606
2012 04 12 10 58 17	1334242697431	board	420	608
2012 04 12 10 58 17	1334242697439	board	421	609
2012 04 12 10 58 17	1334242697447	board	422	610
2012 04 12 10 58 17	1334242697455	board	423	611
2012 04 12 10 58 17	1334242697607	board games	418	624
2012 04 12 10 58 17	1334242697615	board games	417	624
2012 04 12 10 58 17	1334242697623	board games	417	625
2012 04 12 10 58 17	1334242697631	board games	416	626
2012 04 12 10 58 17	1334242697639	board games	415	626
2012 04 12 10 58 17	1334242697647	board games	414	627
2012 04 12 10 58 17	1334242697655	board games	413	627
2012 04 12 10 58 17	1334242697663	board games	413	628
2012 04 12 10 58 17	1334242697679	board games	412	629
2012 04 12 10 58 17	1334242697711	board games	411	630
2012 04 12 10 58 17	1334242697720	board games	410	631
2012 04 12 10 58 17	1334242697727	board games	409	632
2012 04 12 10 58 17	1334242697735	board games	408	633
2012 04 12 10 58 17	1334242697743	board games	407	634
2012 04 12 10 58 17	1334242697751	board games	406	635
